"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: ThreeLayerCNN  |  dataset: CIFAR100(25000/5000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
4,88,3.614509,0.18964,0.81036
4,89,3.616606,0.18844,0.8115600000000001
4,90,3.614063,0.19016,0.80984
4,91,3.608687,0.19236,0.80764
4,92,3.60995,0.19152,0.80848
4,93,3.609541,0.19324,0.80676
4,94,3.608242,0.19192,0.80808
4,95,3.606795,0.19284,0.80716
4,96,3.605528,0.19304,0.80696
4,97,3.601916,0.19428,0.80572
4,98,3.60556,0.19172,0.80828
4,99,3.60151,0.1936,0.8064
4,100,3.600142,0.19316,0.80684
5,1,4.567418,0.02424,0.97576
5,2,4.397112,0.04336,0.95664
5,3,4.282695,0.0598,0.9402
5,4,4.192086,0.07604,0.92396
5,5,4.117698,0.0892,0.9108
5,6,4.058415,0.10036,0.89964
5,7,4.002507,0.11312,0.88688
5,8,3.958301,0.12064,0.87936
5,9,3.92366,0.12932,0.87068
5,10,3.88498,0.1352,0.8648
5,11,3.850523,0.14444,0.85556
5,12,3.827763,0.14996,0.85004
5,13,3.802654,0.1526,0.8473999999999999
5,14,3.780507,0.1584,0.8416
5,15,3.76244,0.15936,0.84064
5,16,3.74452,0.16452,0.83548
5,17,3.730619,0.1664,0.8336
5,18,3.714181,0.17128,0.82872
5,19,3.700692,0.1756,0.8244
5,20,3.692474,0.1768,0.8231999999999999
5,21,3.673236,0.1798,0.8202
5,22,3.664431,0.1804,0.8196
5,23,3.652621,0.1846,0.8154
5,24,3.645287,0.18656,0.8134399999999999
5,25,3.636206,0.18856,0.8114399999999999
5,26,3.624284,0.18872,0.81128
5,27,3.61298,0.1912,0.8088
5,28,3.60631,0.195,0.8049999999999999
5,29,3.600458,0.1938,0.8062
5,30,3.589391,0.19676,0.80324
5,31,3.583612,0.19936,0.80064
5,32,3.574591,0.20124,0.79876
5,33,3.570768,0.2012,0.7988
5,34,3.566731,0.20196,0.79804
5,35,3.558568,0.20388,0.7961199999999999
5,36,3.552936,0.20644,0.79356
5,37,3.54801,0.20544,0.7945599999999999
5,38,3.545049,0.20572,0.79428
5,39,3.536639,0.20716,0.79284
5,40,3.535631,0.2074,0.7926
5,41,3.529241,0.20868,0.79132
5,42,3.527925,0.209,0.791
5,43,3.520522,0.2112,0.7888
5,44,3.513756,0.21232,0.7876799999999999
5,45,3.51232,0.21192,0.78808
5,46,3.507321,0.21348,0.78652
5,47,3.502563,0.21288,0.78712
5,48,3.502085,0.21492,0.78508
5,49,3.498071,0.2152,0.7847999999999999
5,50,3.49286,0.21552,0.7844800000000001
5,51,3.494818,0.21668,0.78332
5,52,3.485492,0.21616,0.78384
5,53,3.486248,0.21528,0.78472
5,54,3.479526,0.21716,0.78284
5,55,3.478917,0.21752,0.7824800000000001
5,56,3.474752,0.21912,0.78088
5,57,3.473428,0.21912,0.78088
5,58,3.470497,0.22084,0.77916
5,59,3.468452,0.21908,0.7809200000000001
5,60,3.468286,0.2204,0.7796
