"┌───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: PreActResNet  |  dataset: CIFAR10(25000/5000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
3,100,0.832147,0.7136,0.2864
4,1,2.061953,0.25116,0.74884
4,2,1.895799,0.33984,0.6601600000000001
4,3,1.816505,0.3786,0.6214
4,4,1.768807,0.4054,0.5946
4,5,1.719402,0.42716,0.57284
4,6,1.678608,0.44548,0.55452
4,7,1.642413,0.46148,0.53852
4,8,1.606457,0.47704,0.52296
4,9,1.571367,0.48888,0.51112
4,10,1.537092,0.50332,0.49668
4,11,1.49963,0.51928,0.48072000000000004
4,12,1.472806,0.5286,0.47140000000000004
4,13,1.439325,0.53904,0.46096000000000004
4,14,1.407327,0.5482,0.4518
4,15,1.375589,0.55596,0.44404
4,16,1.349218,0.56592,0.43408
4,17,1.304406,0.58236,0.41764
4,18,1.285059,0.58816,0.41184
4,19,1.250427,0.59612,0.40388
4,20,1.232921,0.60256,0.39744
4,21,1.188906,0.61696,0.38304000000000005
4,22,1.167747,0.62116,0.37883999999999995
4,23,1.138517,0.63116,0.36883999999999995
4,24,1.113953,0.63832,0.36168
4,25,1.089288,0.646,0.354
4,26,1.064291,0.655,0.345
4,27,1.042756,0.66064,0.33936
4,28,1.01455,0.67144,0.32855999999999996
4,29,0.996011,0.67344,0.32655999999999996
4,30,0.989098,0.67572,0.32428
4,31,0.953329,0.68548,0.31452
4,32,0.950264,0.68544,0.31455999999999995
4,33,0.913066,0.6988,0.3012
4,34,0.902206,0.7014,0.2986
4,35,0.880283,0.70796,0.29203999999999997
4,36,0.862305,0.71304,0.28696
4,37,0.845466,0.72116,0.27884
4,38,0.826186,0.72648,0.27352
4,39,0.804604,0.73196,0.26803999999999994
4,40,0.797061,0.73356,0.26644
4,41,0.766484,0.74252,0.25748000000000004
4,42,0.763291,0.74544,0.25456
4,43,0.73886,0.749,0.251
4,44,0.738086,0.74968,0.25032
4,45,0.732016,0.75068,0.24931999999999999
4,46,0.709669,0.76048,0.23951999999999996
4,47,0.692866,0.7654,0.23460000000000003
4,48,0.680723,0.77108,0.22892
4,49,0.669448,0.77304,0.22696000000000005
4,50,0.669634,0.77216,0.22784000000000004
4,51,0.645993,0.77772,0.22228000000000003
4,52,0.632009,0.78288,0.21711999999999998
4,53,0.629133,0.78332,0.21667999999999998
4,54,0.61608,0.78944,0.21055999999999997
4,55,0.610275,0.78868,0.21131999999999995
4,56,0.596877,0.79488,0.20511999999999997
4,57,0.59036,0.79452,0.20548
4,58,0.578931,0.79752,0.20248
4,59,0.558051,0.80596,0.19404
4,60,0.562181,0.80312,0.19688000000000005
4,61,0.554266,0.80792,0.19208000000000003
4,62,0.548939,0.80696,0.19304
4,63,0.528949,0.81508,0.18491999999999997
4,64,0.540911,0.81156,0.18844000000000005
4,65,0.521395,0.81904,0.18096
4,66,0.511647,0.82088,0.17911999999999995
4,67,0.506635,0.82316,0.17684
4,68,0.501829,0.82588,0.17412000000000005
4,69,0.521685,0.8202,0.17979999999999996
4,70,0.523792,0.81684,0.18316
4,71,0.483113,0.83172,0.16827999999999999
4,72,0.475481,0.83496,0.16503999999999996
4,73,0.466983,0.83564,0.16435999999999995
4,74,0.452014,0.83948,0.16052
4,75,0.464642,0.839,0.16100000000000003
4,76,0.463125,0.84024,0.15976
4,77,0.435561,0.8486,0.15139999999999998
4,78,0.433245,0.84748,0.15252
4,79,0.438866,0.84392,0.15608
4,80,0.443826,0.84324,0.15676
4,81,0.415625,0.85236,0.14764
4,82,0.43817,0.84752,0.15247999999999995
4,83,0.418602,0.85124,0.14876
4,84,0.420693,0.85188,0.14812000000000003
4,85,0.440759,0.84308,0.15691999999999995
4,86,0.433047,0.8452,0.15480000000000005
4,87,0.414402,0.85448,0.14551999999999998
4,88,0.383243,0.863,0.137
4,89,0.372994,0.86928,0.13071999999999995
4,90,0.383463,0.8638,0.1362
4,91,0.399036,0.85796,0.14204000000000006
4,92,0.396654,0.8608,0.1392
4,93,0.396452,0.86016,0.13983999999999996
4,94,0.387399,0.8612,0.13880000000000003
4,95,0.380649,0.86424,0.13576
4,96,0.361517,0.87248,0.12751999999999997
4,97,0.363667,0.87144,0.12856
4,98,0.35587,0.8724,0.12760000000000005
4,99,0.332901,0.88328,0.11672000000000005
4,100,0.349896,0.8766,0.12339999999999995
5,1,2.036777,0.26456,0.73544
5,2,1.881589,0.34432,0.65568
5,3,1.804326,0.38764,0.61236
5,4,1.742901,0.41596,0.58404
5,5,1.691166,0.44488,0.5551200000000001
5,6,1.644051,0.46248,0.53752
5,7,1.597581,0.48552,0.51448
5,8,1.556689,0.502,0.498
5,9,1.515214,0.51924,0.48075999999999997
5,10,1.47064,0.53504,0.46496000000000004
5,11,1.424217,0.54768,0.45232000000000006
5,12,1.383523,0.56288,0.43711999999999995
5,13,1.332932,0.57964,0.42035999999999996
5,14,1.285709,0.59564,0.40436000000000005
5,15,1.241722,0.60744,0.39256
5,16,1.195124,0.62352,0.37648000000000004
5,17,1.148479,0.63696,0.36304000000000003
5,18,1.105992,0.65116,0.34884000000000004
5,19,1.076758,0.65612,0.34387999999999996
5,20,1.023507,0.67432,0.32567999999999997
5,21,0.978285,0.68768,0.31232000000000004
5,22,0.931476,0.70044,0.29956000000000005
5,23,0.89744,0.70996,0.29003999999999996
5,24,0.873071,0.7178,0.2822
5,25,0.835077,0.72844,0.27156
5,26,0.79725,0.74244,0.25756
5,27,0.756542,0.75288,0.24712
5,28,0.737624,0.75944,0.24056
5,29,0.709898,0.76636,0.23363999999999996
5,30,0.669869,0.7788,0.22119999999999995
5,31,0.646241,0.78748,0.21252000000000004
5,32,0.617688,0.79672,0.20328000000000002
5,33,0.597375,0.80152,0.19848
5,34,0.574691,0.8078,0.19220000000000004
5,35,0.548342,0.81616,0.18384
5,36,0.537536,0.81788,0.18211999999999995
5,37,0.494461,0.83472,0.16527999999999998
5,38,0.471214,0.84236,0.15764
5,39,0.479622,0.83832,0.16168000000000005
5,40,0.443027,0.84936,0.15064
5,41,0.428688,0.85556,0.14444
5,42,0.406506,0.85992,0.14007999999999998
5,43,0.400463,0.86228,0.13771999999999995
5,44,0.39827,0.8628,0.1372
5,45,0.381562,0.86936,0.13063999999999998
5,46,0.355704,0.87784,0.12216000000000005
5,47,0.36711,0.87272,0.12727999999999995
5,48,0.372169,0.87164,0.12836000000000003
5,49,0.341762,0.88288,0.11712
5,50,0.313422,0.89172,0.10828000000000004
5,51,0.329843,0.88596,0.11404000000000003
5,52,0.311437,0.89432,0.10568
5,53,0.270707,0.90772,0.09228000000000003
5,54,0.259439,0.91156,0.08843999999999996
5,55,0.269749,0.9052,0.0948
5,56,0.296277,0.89676,0.10324
5,57,0.298827,0.89384,0.10616000000000003
5,58,0.278832,0.902,0.09799999999999998
5,59,0.248579,0.91444,0.08555999999999997
5,60,0.247557,0.9142,0.08579999999999999
5,61,0.242344,0.91716,0.08284000000000002
5,62,0.258152,0.90928,0.09072000000000002
5,63,0.234184,0.91856,0.08143999999999996
5,64,0.22925,0.92036,0.07964000000000004
5,65,0.235402,0.91628,0.08372000000000002
5,66,0.242168,0.91632,0.08367999999999998
5,67,0.253828,0.911,0.08899999999999997
5,68,0.238579,0.91736,0.08264000000000005
5,69,0.217396,0.92708,0.07291999999999998
5,70,0.19233,0.93336,0.06664000000000003
5,71,0.217744,0.9244,0.0756
5,72,0.200585,0.93028,0.06972
5,73,0.206701,0.92904,0.07096000000000002
5,74,0.197405,0.93084,0.06916
5,75,0.211599,0.92652,0.07347999999999999
5,76,0.20236,0.93128,0.06872
5,77,0.215765,0.92476,0.07523999999999997
5,78,0.208544,0.92764,0.07235999999999998
5,79,0.178437,0.93796,0.062039999999999984
5,80,0.183141,0.93532,0.06467999999999996
5,81,0.183563,0.93672,0.06328
5,82,0.187584,0.93616,0.06384000000000001
5,83,0.187068,0.936,0.06399999999999995
5,84,0.177389,0.93732,0.06267999999999996
5,85,0.167701,0.94208,0.05791999999999997
5,86,0.17244,0.94024,0.059760000000000035
5,87,0.20388,0.92964,0.07035999999999998
5,88,0.196511,0.92856,0.07143999999999995
5,89,0.181915,0.9344,0.06559999999999999
5,90,0.159276,0.94376,0.05623999999999996
5,91,0.16205,0.94404,0.05596000000000001
5,92,0.148957,0.94908,0.050919999999999965
5,93,0.168049,0.94236,0.057640000000000025
5,94,0.179174,0.93896,0.06103999999999998
5,95,0.166688,0.94348,0.056520000000000015
5,96,0.176258,0.93924,0.060760000000000036
5,97,0.159514,0.94496,0.05503999999999998
5,98,0.153108,0.94816,0.05184
5,99,0.138787,0.95192,0.04808000000000001
5,100,0.113437,0.96204,0.037959999999999994
6,1,2.033223,0.268,0.732
6,2,1.820265,0.38168,0.61832
6,3,1.720274,0.43488,0.5651200000000001
6,4,1.647079,0.46744,0.5325599999999999
6,5,1.577189,0.49744,0.50256
6,6,1.512549,0.52168,0.47831999999999997
6,7,1.460476,0.53984,0.46016
6,8,1.393808,0.56304,0.43696
6,9,1.334402,0.58556,0.41444000000000003
6,10,1.278514,0.60244,0.39756
6,11,1.204527,0.62692,0.37307999999999997
6,12,1.154785,0.64192,0.35807999999999995
6,13,1.092136,0.6632,0.3368
6,14,1.034166,0.6778,0.32220000000000004
6,15,0.97185,0.69628,0.30372
6,16,0.918682,0.71216,0.28784
6,17,0.877465,0.72064,0.27936000000000005
6,18,0.809155,0.74612,0.25388
6,19,0.750224,0.76232,0.23768
6,20,0.709489,0.77172,0.22828000000000004
6,21,0.654562,0.79124,0.20875999999999995
6,22,0.619104,0.79964,0.20035999999999998
6,23,0.590725,0.80552,0.19448
6,24,0.548956,0.8186,0.1814
6,25,0.509006,0.83,0.17000000000000004
6,26,0.470182,0.8464,0.15359999999999996
6,27,0.463458,0.84544,0.15456000000000003
6,28,0.410255,0.8642,0.13580000000000003
6,29,0.383171,0.87192,0.12807999999999997
6,30,0.37499,0.8748,0.12519999999999998
6,31,0.354908,0.87996,0.12004000000000004
6,32,0.329778,0.88768,0.11231999999999998
6,33,0.307254,0.89512,0.10487999999999997
6,34,0.313566,0.89292,0.10707999999999995
6,35,0.308044,0.89328,0.10672000000000004
6,36,0.257957,0.91228,0.08772000000000002
6,37,0.269946,0.90736,0.09263999999999994
6,38,0.258858,0.91136,0.08864000000000005
6,39,0.232199,0.92148,0.07852000000000003
6,40,0.219287,0.92388,0.07611999999999997
6,41,0.234254,0.9204,0.0796
6,42,0.22247,0.92492,0.07508000000000004
6,43,0.19503,0.93432,0.06567999999999996
6,44,0.199796,0.93132,0.06867999999999996
6,45,0.216775,0.92412,0.07587999999999995
6,46,0.200587,0.9312,0.06879999999999997
6,47,0.187306,0.93512,0.06488000000000005
6,48,0.179707,0.9398,0.06020000000000003
