"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: PreActResNet  |  dataset: CIFAR100(50000/10000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
58,17,0.393651,0.88352,0.11648000000000003
58,18,0.289738,0.91538,0.08462000000000003
58,19,0.215669,0.93534,0.06466000000000005
58,20,0.165787,0.9523,0.047699999999999965
58,21,0.155472,0.95276,0.04723999999999995
58,22,0.140707,0.95718,0.04281999999999997
58,23,0.109519,0.96814,0.03186
58,24,0.113221,0.96554,0.034460000000000046
58,25,0.101299,0.97,0.030000000000000027
58,26,0.098741,0.97078,0.029220000000000024
58,27,0.09762,0.971,0.029000000000000026
58,28,0.102389,0.9691,0.03090000000000004
58,29,0.093788,0.9721,0.027900000000000036
58,30,0.077671,0.97628,0.023719999999999963
58,31,0.068873,0.97896,0.021039999999999948
58,32,0.084576,0.9742,0.025800000000000045
58,33,0.077434,0.97658,0.023419999999999996
58,34,0.076548,0.97682,0.02317999999999998
58,35,0.069613,0.97904,0.02095999999999998
58,36,0.070825,0.97916,0.02083999999999997
58,37,0.06894,0.97916,0.02083999999999997
58,38,0.082296,0.97468,0.02532000000000001
58,39,0.06465,0.98068,0.019320000000000004
58,40,0.083104,0.9753,0.024700000000000055
58,41,0.066627,0.97996,0.020039999999999947
58,42,0.055413,0.9836,0.01639999999999997
58,43,0.051946,0.9843,0.015700000000000047
58,44,0.063199,0.98122,0.01878000000000002
58,45,0.068246,0.9788,0.021199999999999997
58,46,0.059299,0.98162,0.018379999999999952
58,47,0.064972,0.98008,0.01992000000000005
58,48,0.057859,0.98252,0.01748000000000005
58,49,0.059331,0.98306,0.016939999999999955
58,50,0.052192,0.98476,0.015240000000000031
58,51,0.048071,0.98572,0.01427999999999996
58,52,0.044065,0.98744,0.012560000000000016
58,53,0.062737,0.9811,0.018900000000000028
58,54,0.052778,0.98402,0.015979999999999994
58,55,0.043973,0.98656,0.013440000000000007
58,56,0.050393,0.98436,0.015639999999999987
58,57,0.058953,0.98332,0.016680000000000028
58,58,0.086139,0.97442,0.025580000000000047
58,59,0.039658,0.98786,0.01214000000000004
58,60,0.034745,0.98956,0.010440000000000005
58,61,0.035863,0.98972,0.010279999999999956
58,62,0.042697,0.98698,0.013020000000000032
58,63,0.039906,0.98896,0.01104000000000005
58,64,0.048013,0.9861,0.013900000000000023
58,65,0.048355,0.98524,0.014759999999999995
58,66,0.042333,0.9873,0.012700000000000045
58,67,0.055114,0.98322,0.016780000000000017
58,68,0.036919,0.9892,0.010800000000000032
58,69,0.033731,0.9899,0.010099999999999998
58,70,0.040284,0.9882,0.011800000000000033
58,71,0.050245,0.98548,0.014519999999999977
58,72,0.044859,0.98606,0.013939999999999952
58,73,0.042074,0.98764,0.012360000000000038
