"┌────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: PreActResNet  |  dataset: CIFAR100(50000/10000) | data_augmentation: True | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 200  │
└────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
2,152,3.403395,0.22856,0.77144
2,153,3.400284,0.22972,0.77028
2,154,3.404162,0.22722,0.77278
2,155,3.399063,0.23028,0.76972
2,156,3.401228,0.23118,0.7688200000000001
2,157,3.398051,0.22766,0.77234
2,158,3.398354,0.22944,0.77056
2,159,3.401264,0.22894,0.77106
2,160,3.398154,0.22872,0.77128
2,161,3.39686,0.23072,0.76928
2,162,3.39921,0.22896,0.77104
2,163,3.394506,0.22836,0.77164
2,164,3.395896,0.22954,0.77046
2,165,3.393137,0.2279,0.7721
2,166,3.393223,0.22858,0.77142
2,167,3.393621,0.23046,0.76954
2,168,3.39401,0.23014,0.76986
2,169,3.392302,0.23028,0.76972
2,170,3.395622,0.22978,0.77022
2,171,3.392077,0.23166,0.76834
2,172,3.389911,0.23036,0.76964
2,173,3.389528,0.23062,0.76938
2,174,3.390504,0.23062,0.76938
2,175,3.388406,0.23188,0.76812
2,176,3.388808,0.2318,0.7682
2,177,3.388261,0.23258,0.76742
2,178,3.385069,0.23154,0.76846
2,179,3.386598,0.2296,0.7704
2,180,3.385037,0.23104,0.76896
2,181,3.390087,0.2327,0.7673
2,182,3.383932,0.23198,0.76802
2,183,3.384148,0.23172,0.76828
2,184,3.383794,0.23258,0.76742
2,185,3.383251,0.23276,0.76724
2,186,3.383118,0.23226,0.76774
2,187,3.382918,0.23074,0.76926
2,188,3.378411,0.23464,0.76536
2,189,3.379498,0.23344,0.76656
2,190,3.380716,0.23314,0.76686
2,191,3.382727,0.23316,0.76684
2,192,3.379429,0.23288,0.76712
2,193,3.380062,0.2342,0.7658
2,194,3.379714,0.2322,0.7678
2,195,3.378985,0.23274,0.76726
2,196,3.381928,0.2328,0.7672
2,197,3.378011,0.23178,0.76822
2,198,3.377332,0.23178,0.76822
2,199,3.374395,0.23422,0.76578
2,200,3.377735,0.23478,0.76522
3,1,4.427972,0.03562,0.96438
3,2,4.163516,0.07374,0.92626
3,3,4.046331,0.09702,0.90298
3,4,3.970155,0.11334,0.88666
3,5,3.897397,0.12752,0.87248
3,6,3.835115,0.14136,0.85864
3,7,3.77875,0.15396,0.84604
3,8,3.730102,0.16614,0.83386
3,9,3.685147,0.17722,0.8227800000000001
3,10,3.643663,0.18634,0.81366
3,11,3.608321,0.19492,0.80508
3,12,3.577396,0.19936,0.80064
3,13,3.549293,0.20762,0.79238
3,14,3.524905,0.21094,0.78906
3,15,3.498268,0.21812,0.78188
3,16,3.481017,0.22212,0.77788
3,17,3.457712,0.22602,0.77398
3,18,3.437717,0.22932,0.77068
3,19,3.420915,0.23378,0.76622
3,20,3.403273,0.23562,0.7643800000000001
3,21,3.391412,0.24118,0.75882
3,22,3.374807,0.24504,0.75496
3,23,3.362524,0.24722,0.75278
3,24,3.34678,0.25056,0.74944
3,25,3.335048,0.25318,0.74682
3,26,3.32439,0.25394,0.74606
3,27,3.315317,0.2552,0.7448
3,28,3.301471,0.25802,0.74198
3,29,3.290193,0.26106,0.7389399999999999
3,30,3.280003,0.26418,0.7358199999999999
3,31,3.265532,0.26552,0.73448
3,32,3.258365,0.26682,0.7331799999999999
3,33,3.25134,0.26738,0.73262
3,34,3.24038,0.26846,0.7315400000000001
3,35,3.228722,0.27178,0.72822
3,36,3.224098,0.27308,0.72692
3,37,3.216958,0.2732,0.7268
3,38,3.209269,0.27554,0.72446
3,39,3.200707,0.27598,0.72402
3,40,3.195783,0.27702,0.72298
3,41,3.188365,0.2778,0.7222
3,42,3.178507,0.28078,0.71922
3,43,3.172606,0.28258,0.71742
3,44,3.16741,0.28126,0.7187399999999999
3,45,3.160079,0.28412,0.7158800000000001
3,46,3.15755,0.2816,0.7183999999999999
3,47,3.148936,0.28506,0.71494
3,48,3.144944,0.28552,0.71448
3,49,3.132323,0.28816,0.71184
3,50,3.129871,0.291,0.7090000000000001
3,51,3.127112,0.28778,0.7122200000000001
3,52,3.119452,0.28938,0.71062
3,53,3.115064,0.29244,0.70756
3,54,3.106871,0.29246,0.7075400000000001
3,55,3.103301,0.29272,0.70728
3,56,3.099548,0.29346,0.70654
3,57,3.093761,0.29448,0.7055199999999999
3,58,3.092782,0.29428,0.70572
3,59,3.086398,0.29462,0.70538
3,60,3.085136,0.2971,0.7029000000000001
3,61,3.079415,0.29812,0.7018800000000001
3,62,3.074995,0.2966,0.7034
3,63,3.070401,0.29834,0.70166
3,64,3.06293,0.30008,0.69992
3,65,3.063484,0.30088,0.69912
3,66,3.053879,0.30014,0.6998599999999999
3,67,3.057705,0.299,0.7010000000000001
3,68,3.049311,0.29974,0.70026
3,69,3.047173,0.30174,0.69826
3,70,3.040636,0.3035,0.6965
3,71,3.04096,0.3007,0.6993
3,72,3.032683,0.3021,0.6979
3,73,3.030747,0.3076,0.6924
3,74,3.032351,0.3028,0.6972
3,75,3.026169,0.30524,0.69476
3,76,3.02037,0.30684,0.69316
3,77,3.02099,0.30556,0.69444
3,78,3.017168,0.30642,0.69358
3,79,3.013704,0.3066,0.6934
3,80,3.011381,0.30738,0.69262
3,81,3.012263,0.30686,0.69314
3,82,3.007818,0.30726,0.69274
3,83,3.004698,0.30986,0.69014
3,84,3.000784,0.31126,0.68874
3,85,2.997888,0.30868,0.6913199999999999
3,86,2.990796,0.31068,0.6893199999999999
3,87,2.990969,0.3108,0.6892
3,88,2.990562,0.30992,0.69008
3,89,2.987443,0.31072,0.68928
3,90,2.985753,0.31056,0.68944
3,91,2.985307,0.31334,0.68666
3,92,2.975401,0.3138,0.6861999999999999
3,93,2.974647,0.31318,0.68682
3,94,2.975812,0.31496,0.68504
3,95,2.975488,0.3142,0.6858
3,96,2.972839,0.31262,0.68738
3,97,2.965532,0.31504,0.68496
3,98,2.967459,0.3134,0.6866
3,99,2.963476,0.31496,0.68504
3,100,2.963791,0.31588,0.6841200000000001
3,101,2.957369,0.31576,0.68424
3,102,2.958148,0.31208,0.68792
3,103,2.955599,0.31582,0.68418
3,104,2.956587,0.31534,0.68466
3,105,2.953204,0.31722,0.6827799999999999
3,106,2.94945,0.31776,0.68224
3,107,2.948641,0.3182,0.6818
3,108,2.947512,0.31648,0.68352
3,109,2.94266,0.31914,0.68086
3,110,2.943948,0.31822,0.68178
3,111,2.941583,0.31782,0.68218
3,112,2.941727,0.31906,0.68094
3,113,2.93719,0.31948,0.68052
3,114,2.934849,0.31822,0.68178
3,115,2.935319,0.31974,0.68026
3,116,2.933857,0.31992,0.68008
3,117,2.930094,0.32186,0.67814
3,118,2.933006,0.32028,0.67972
3,119,2.928322,0.3198,0.6802
3,120,2.927818,0.3203,0.6797
3,121,2.923476,0.32318,0.67682
3,122,2.927427,0.32104,0.67896
3,123,2.919784,0.32216,0.67784
3,124,2.922745,0.32324,0.67676
3,125,2.915133,0.32362,0.67638
3,126,2.92116,0.3209,0.6791
3,127,2.91685,0.32472,0.67528
3,128,2.915262,0.32474,0.67526
3,129,2.909902,0.32518,0.67482
3,130,2.908727,0.32278,0.6772199999999999
3,131,2.91307,0.32156,0.6784399999999999
3,132,2.912365,0.32422,0.67578
3,133,2.907641,0.3237,0.6763
3,134,2.905224,0.32316,0.67684
3,135,2.905224,0.32376,0.67624
3,136,2.902491,0.32554,0.6744600000000001
3,137,2.903049,0.32338,0.67662
3,138,2.898743,0.32616,0.67384
3,139,2.900614,0.32518,0.67482
3,140,2.900792,0.32524,0.67476
3,141,2.899843,0.32608,0.6739200000000001
3,142,2.898141,0.3271,0.6729
3,143,2.895365,0.32412,0.67588
3,144,2.892578,0.32764,0.6723600000000001
3,145,2.890469,0.32702,0.67298
3,146,2.890582,0.32806,0.67194
3,147,2.890202,0.32828,0.67172
3,148,2.890897,0.3268,0.6732
3,149,2.88823,0.32826,0.67174
3,150,2.884446,0.32542,0.67458
3,151,2.889674,0.3254,0.6746
3,152,2.881336,0.3274,0.6726
3,153,2.882672,0.3278,0.6722
3,154,2.882485,0.32758,0.67242
3,155,2.880983,0.3291,0.6709
3,156,2.875543,0.32872,0.67128
3,157,2.873266,0.32826,0.67174
3,158,2.876747,0.32798,0.6720200000000001
3,159,2.873491,0.32894,0.67106
3,160,2.875171,0.32912,0.6708799999999999
3,161,2.872133,0.32884,0.67116
3,162,2.87466,0.3266,0.6734
3,163,2.874842,0.32806,0.67194
3,164,2.86837,0.33016,0.66984
3,165,2.870335,0.32988,0.67012
3,166,2.865515,0.33104,0.66896
3,167,2.866936,0.33002,0.66998
3,168,2.867354,0.3296,0.6704
3,169,2.865857,0.3298,0.6702
3,170,2.863753,0.32954,0.6704600000000001
3,171,2.86501,0.32838,0.67162
3,172,2.862088,0.32984,0.67016
3,173,2.862169,0.3293,0.6707000000000001
3,174,2.865175,0.32946,0.67054
3,175,2.857644,0.33052,0.6694800000000001
3,176,2.85884,0.3297,0.6703
3,177,2.858123,0.33192,0.66808
3,178,2.858403,0.33228,0.66772
3,179,2.858648,0.3305,0.6695
3,180,2.852133,0.33234,0.6676599999999999
3,181,2.850063,0.33282,0.66718
3,182,2.850998,0.33016,0.66984
3,183,2.852805,0.3311,0.6689
3,184,2.852243,0.32912,0.6708799999999999
3,185,2.854017,0.33174,0.6682600000000001
3,186,2.849851,0.33114,0.66886
3,187,2.848751,0.33288,0.6671199999999999
3,188,2.850699,0.33148,0.66852
3,189,2.846066,0.33406,0.66594
3,190,2.852341,0.33224,0.66776
3,191,2.8463,0.33364,0.6663600000000001
3,192,2.843417,0.33382,0.66618
3,193,2.846852,0.33072,0.66928
3,194,2.841079,0.33378,0.66622
3,195,2.844107,0.33258,0.66742
3,196,2.841356,0.33324,0.66676
3,197,2.841078,0.3341,0.6658999999999999
3,198,2.841959,0.33304,0.66696
3,199,2.841504,0.33196,0.66804
3,200,2.834537,0.33466,0.66534
4,1,4.388491,0.04334,0.95666
4,2,4.144512,0.08604,0.91396
4,3,4.006786,0.1118,0.8882
4,4,3.898903,0.1352,0.8648
4,5,3.814883,0.15132,0.84868
4,6,3.743042,0.16702,0.83298
4,7,3.681289,0.17828,0.82172
4,8,3.630256,0.18912,0.81088
4,9,3.57836,0.20088,0.79912
4,10,3.529186,0.21188,0.7881199999999999
4,11,3.492997,0.222,0.778
4,12,3.452081,0.22914,0.77086
4,13,3.417901,0.2333,0.7666999999999999
4,14,3.387436,0.24132,0.75868
4,15,3.355811,0.24664,0.75336
4,16,3.328737,0.2528,0.7472
4,17,3.304074,0.25642,0.74358
4,18,3.276883,0.2619,0.7381
4,19,3.25642,0.26538,0.73462
4,20,3.234266,0.27074,0.72926
4,21,3.213056,0.27462,0.72538
4,22,3.193145,0.27988,0.72012
4,23,3.171963,0.28176,0.71824
4,24,3.15735,0.28424,0.71576
4,25,3.13482,0.2894,0.7106
4,26,3.120192,0.29172,0.70828
4,27,3.102469,0.29444,0.70556
4,28,3.086736,0.2968,0.7032
4,29,3.070969,0.2986,0.7014
4,30,3.056753,0.3035,0.6965
4,31,3.044125,0.30542,0.69458
4,32,3.028761,0.3091,0.6909000000000001
4,33,3.015998,0.31038,0.68962
4,34,3.005996,0.31234,0.6876599999999999
4,35,2.988359,0.31588,0.6841200000000001
4,36,2.975559,0.31896,0.68104
4,37,2.963746,0.31844,0.6815599999999999
4,38,2.952517,0.3213,0.6787000000000001
4,39,2.94275,0.3237,0.6763
4,40,2.929835,0.32538,0.67462
4,41,2.919824,0.32774,0.6722600000000001
4,42,2.909958,0.32756,0.6724399999999999
4,43,2.897374,0.32952,0.67048
4,44,2.886933,0.3323,0.6677
4,45,2.878766,0.3323,0.6677
4,46,2.867709,0.334,0.6659999999999999
4,47,2.855196,0.33754,0.66246
4,48,2.850142,0.3353,0.6647000000000001
4,49,2.836785,0.34058,0.65942
4,50,2.833003,0.34102,0.65898
4,51,2.822385,0.34084,0.65916
4,52,2.814389,0.34444,0.6555599999999999
4,53,2.808599,0.34376,0.6562399999999999
4,54,2.801068,0.3451,0.6549
4,55,2.788362,0.34638,0.65362
4,56,2.787601,0.34724,0.65276
4,57,2.778681,0.34932,0.6506799999999999
4,58,2.766903,0.35032,0.64968
4,59,2.766856,0.35184,0.6481600000000001
4,60,2.755271,0.35436,0.64564
4,61,2.744049,0.35594,0.6440600000000001
4,62,2.742892,0.35506,0.6449400000000001
4,63,2.737155,0.35606,0.64394
4,64,2.729726,0.35578,0.64422
4,65,2.725258,0.35916,0.6408400000000001
4,66,2.7151,0.36024,0.63976
4,67,2.709225,0.3595,0.6405000000000001
4,68,2.709396,0.36138,0.63862
4,69,2.705413,0.361,0.639
4,70,2.700436,0.36188,0.63812
4,71,2.688532,0.36488,0.63512
4,72,2.683295,0.36482,0.6351800000000001
4,73,2.677646,0.36562,0.6343799999999999
4,74,2.668235,0.36734,0.63266
4,75,2.670022,0.36722,0.63278
4,76,2.66625,0.36654,0.63346
4,77,2.656086,0.37092,0.62908
4,78,2.657779,0.3689,0.6311
